	1754	1769	1770	2427	2456	2459	2460	2461	2761	2774	2779	2780	3151	3152	3174	3179	3519	3626	3646	3655	672	722	724	727	731	734	735	736	737	738	739	742	745	753	762	764	765	773	776	778	779	780
ENST00000433992	-0.01958225332018601	0.26391917526664005	0.22664832216034966	0.2825573229743155	0.21353981001536146	0.3778457864851676	0.2433794341223116	0.23591952809557398	0.19491158706557335	-0.09511605421235537	0.08765597152903339	0.037300413416609945	0.03732576349676635	0.034505333868783336	0.21726976302873027	0.07366657201403293	0.0718015955073486	0.060651008691976295	0.0456919244137673	0.05874675996055796	-0.10444115756650785	0.038233829181342965	-0.13055144695813484	0.02144722982687039	0.04942187742713609	0.15013060878809253	-0.09418131358756116	-0.02145095559940937	0.051286853933820424	0.13521079673461756	0.3179784943896869	0.047556900920451665	0.047556900920451665	0.01585230030681727	0.026110289391626976	-0.02144722982687039	-0.025177182840239124	0.12222351837368878	0.3328983064431615	0.05501680694718918	0.31147320442553467	-0.0326448200642479
ENST00000376441	0.08578688662751227	-0.07460436366473018	0.0596919790828702	-0.31145845665294036	-0.4382590947275114	-0.08884781749593505	-0.11935566835132141	-0.419609771547613	-0.2779056452578026	-0.01398732380013287	-0.08858638406750802	-0.17997023289504271	0.06065294905995156	0.11936698186356824	-0.21633214888677002	-0.10257127748941687	-0.09138168358148047	0.10077162879321956	0.04475837563174553	-0.3226332910121656	0.2638941756958397	0.0037300413970412353	0.047556900920451665	-0.1585192470290988	-0.1715737732550246	0.10630114212539567	-0.2704151861084625	0.05222718035867382	-0.30584890015026106	-0.17343870557301397	-0.18649323179893967	0.02237918781587278	0.02237918781587278	0.08205702199153347	0.0009324882533421895	0.12681539762327898	0.0	-0.13621538708885828	-0.44758375631745584	0.09884141285343803	-0.46346862603436145	-0.08021109689260685
ENST00000348335	0.15111920573323265	-0.12874331057417773	0.022393307824470007	-0.20523328512138753	-0.4123128946548705	0.010291655276047052	-0.12873117525423536	-0.43096958672070024	-0.19405095556698967	-0.1595184760752767	-0.32556694824720245	-0.3311640877586156	0.07934648073282191	0.0895605638776889	-0.07276109905674166	-0.1679102285924809	-0.24626833526897185	0.08774302541371158	0.1492535365266496	-0.4067158870351189	0.15392133656386361	-0.05410695698654764	0.12220421266585531	-0.2052236127241433	-0.09141779112257291	-0.003731338413166255	-0.20335794351756004	0.027989880453444808	-0.33208911877179537	-0.27985038098746806	-0.248134004475555	0.12873117525423536	0.12873117525423536	0.15111920573323265	-0.05317282535842561	0.1753729054188133	0.026119368892163708	-0.2501373599664122	-0.3675368336968745	0.2052236127241433	-0.40394593978928195	-0.15488704578591753
ENST00000525817	0.14089700892218293	0.02519587368794617	0.030799301027100424	0.1278397193439154	-0.32191700714008664	-0.16471166699246165	-0.15022793666537382	-0.37043783140467895	0.18010668520672682	-0.13996720577396246	-0.07091671759214103	0.022394752923834027	0.1381942525684381	-0.010264985576570653	0.08864381356031374	0.38909968689106267	-0.04572154594163549	-0.04948575119331661	0.2491357707431976	-0.14836175111673564	0.09144524110565551	-0.11477580641825981	0.08771278228501653	-0.019594948260700917	-0.09424237020622835	-0.18195309099222315	-0.03639061819844461	0.06066150309570595	0.09424237020622835	0.06065103033074102	0.12596752453307747	0.08491144246303743	0.08491144246303743	0.12783371008171562	-0.10264261756757251	0.23234010080545398	0.20807968867315763	0.0924269485956672	0.008397834968871865	0.1296998956303538	-0.016796854286649145	-0.21559510718970298
ENST00000490337	-0.14080572625467067	-0.01212349568362659	0.10726155163967165	-0.29374771200300126	-0.15013060878809253	-0.35165845474857266	-0.2098098570019927	-0.01585230030681727	-0.35718247773260564	0.04103045475827095	0.08579095085820292	-0.03916543408744042	-0.10451213779094584	-0.08113416342119326	-0.13334582022793315	0.14080572625467067	-0.02144722982687039	-0.06251719357480637	0.06807164249397987	-0.0009324882533421895	0.17158190171640572	0.012122921447742907	0.007460082683321999	0.053151830440504845	-0.008392394280079719	0.053151830440504845	-0.03636704188034541	0.1557525906565809	-0.027042159346923514	0.22099971604209903	0.10723614913435181	-0.13148084372124877	-0.13148084372124877	0.06247671297392673	-0.03170535140411849	-0.008392394280079719	0.008392394280079719	-0.1446156133429142	-0.06993661900066424	-0.13894074974798623	-0.07087414232437311	-0.08301111387765892
ENST00000398107	-0.18462829948095036	0.08392990912282144	0.04476898431215263	-0.027975310477809025	0.08205702199153347	0.10381166044261886	-0.05035317258571373	0.1715737732550246	0.20330010290671457	-0.15013060878809253	-0.10910112564103616	-0.1296158672145644	0.027060546503670704	0.005595327274854771	-0.04289344331375613	-0.03729864635978797	-0.14173485616719417	-0.10450391134111656	-0.1286803299412684	0.11189593907936381	0.040096994893714134	-0.13987655238904514	0.26202919918915546	0.12681539762327898	0.13241019457724718	-0.11935566835132141	0.17530363789100326	-0.022383077296574495	0.22565681047671712	0.24990093061057925	0.28533464465237773	0.1697088409370351	0.1697088409370351	-0.04289344331375613	-0.10350619612098305	0.10257127748941687	0.1585192470290988	0.16607081439600524	-0.03543371404179852	-0.1491945854391518	-0.025178376062228898	-0.18840280898030898
ENST00000269221	0.02237918781587278	-0.08392990912282144	-0.08207647123894649	-0.294673270366255	-0.3077138324682507	-0.02525148497252892	-0.23871133670264286	-0.3860409898238053	-0.009325692793885952	-0.10723614913435181	-0.21167483350867716	-0.2098098570019927	0.10730906372145275	0.19024112734506207	-0.19395296107089738	-0.25176586292856873	-0.19581789338888664	0.052251955670558264	0.0969764805354486	-0.41587990691163346	0.22286469254878338	-0.15106667658016867	0.16132046782819884	-0.21073735193280188	-0.11935566835132141	-0.04289344331375613	-0.11376087139735325	-0.04849666747591142	-0.28346971233438834	-0.2181970812047594	-0.20141269034285494	0.03729864635978797	0.03729864635978797	0.07832715735555468	-0.10537117262766743	0.007459729271957597	-0.06340769881163948	-0.07463856826786759	-0.5669394246687199	0.07273236040158651	-0.6108087526206829	-0.16788369117057242
ENST00000428870	-0.0718015955073486	0.0009325765910481844	-0.08487653216704451	-0.09791590400100034	-0.11469605516108938	-0.2974132675799095	-0.42801210828406255	-0.11842600817445804	-0.09232654124158739	0.07646584750405039	0.2331275838538122	0.1753119430580668	-0.06158750976966449	-0.01771895522991578	0.05874675996055796	0.20607990398862397	0.047556900920451665	-0.10917181564555732	0.0960462900942455	-0.2676241287092086	0.19209712909554127	-0.18370888655425777	-0.09511605421235537	0.10723614913435181	-0.028907135853607876	0.05874675996055796	0.051286853933820424	0.11098537897085711	0.10164121961429873	0.12215596118782682	0.25083934014904896	0.13894074974798623	0.13894074974798623	0.1277508907078801	-0.1939621497663717	0.1277508907078801	0.15199558529477686	-0.015861067269868016	-0.3254384004164244	0.0009324882533421895	-0.3525056026133293	-0.394535968205054
ENST00000311008	0.0969764805354486	0.05408816365692939	-0.07461497385358773	-0.04849053816153567	-0.11003100676137442	0.06640205307590936	-0.20141269034285494	-0.23684640438465338	0.08020095802741953	-0.25643426966910216	-0.12588591420119563	-0.0718015955073486	-0.051321726127651325	-0.01865109091618257	0.10816607444338507	-0.09138168358148047	-0.09138168358148047	0.016795271465536575	0.03356878172380915	-0.3189034263761868	0.06247671297392673	-0.1063061798156743	0.04942187742713609	-0.03543371404179852	-0.13800499153121534	0.1585192470290988	-0.13241019457724718	0.06341871900696108	-0.05967783417566071	-0.09511154821745922	-0.029838917087830368	0.11562580371534263	0.11562580371534263	0.07086742808359708	-0.12029098468114247	-0.04102851099576675	0.03729864635978797	0.10076206716162123	-0.35060727578200673	0.1697088409370351	-0.37954070582693245	-0.28540227498997295
