	1754	1769	1770	2427	2456	2459	2460	2461	2761	2774	2779	2780	3151	3152	3174	3179	3519	3626	3646	3655	672	722	724	727	731	734	735	736	737	738	739	742	745	753	762	764	765	773	776	778	779	780
ENST00000374761	0.0	0.0	0.0	2.1292489	0.0	0.23170881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041838445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4936376	0.0	1.3969271	0.0
ENST00000319928	0.0	0.0	0.0	-0.64863855	-1.7684714	0.0	0.0	-2.0708659	-0.27790564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.36493266	0.0	0.0	0.0	0.0	0.0	0.0	-0.67771536	0.0	-0.5525941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1815333	0.0	-1.6735761	0.0
ENST00000370812	0.0	0.0	0.0	0.0	1.057486	0.0	0.0	-0.62553537	0.0	0.0	-1.079716	-1.2537305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1859429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9094436	0.68401986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8993289	0.0	-0.5889107	0.0
ENST00000481579	0.0	0.0	0.0	0.0	-1.4569271	0.0	0.0	-0.732953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9054193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000579153	0.0	0.0	0.0	-2.5809991	0.0	-0.30414873	0.0	0.0	-0.35718247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000367041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7582011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000480676	0.0	0.0	0.0	-1.3632402	-1.1798414	0.0	0.0	-1.3887323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4210728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12703308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9336787	0.0	-1.4449325	0.0
ENST00000328257	0.0	0.0	0.0	0.0	0.0	-1.7463546	-0.4280121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.80125016	0.0	-1.1417761	-0.67299545
ENST00000393051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2443738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9367023	0.0	-1.38246	-1.0022674
